text,label
"t h ầ y   d ạ y   r ấ t   h a y   ,   n h i ệ t _ t ì n h   .",0
m ô n   n à y   c ầ n   l à m   đ ề _ t à i   đ ể   á p _ d ụ n g   l ý _ t h u y ế t   v à o   t h ự c _ t i ễ n   m à   t r ê n   l ớ p   c h ỉ   h ọ c   m ộ t   đ ố n g   l ý _ t h u y ế t   v à   h i ế m   a i   n h ớ   đ a _ s ố   k h á   b u ồ n _ n g ủ   k h i   l ê n _ l ớ p   .,1
"g i á o _ v i ê n   g i ả n g _ d ạ y   n h i ệ t _ t ì n h   ,   t ạ o   đ ư ợ c   h ứ n g _ t h ú   c h o   s i n h _ v i ê n   .",0
g i ả n g _ v i ê n   n h i ệ t _ t ì n h   t r o n g   g i ả n g _ d ạ y   v à   c h ấ m   đ i ể m   .,0
n ê n   c ó   h ư ớ n g _ d ẫ n   c h i _ t i ế t   h ơ n   .,0
c ô   r ấ t   n h i ệ t _ t ì n h   v à   t ạ o   h ứ n g _ t h ú   t r o n g   h ọ c _ t ậ p   .,0
g i ả n g _ v i ê n   n h i ệ t _ t ì n h   v à   đ ư a   r a   k i ế n _ t h ứ c   h ợ p _ l ý   .,0
c h ú n g _ e m   m o n g   c ô   c ả i _ t h i ệ n   g i ọ n g   n ó i   d ễ   n g h e   h ơ n   .,0
"t h ầ y   t h ự c _ h à n h   v à o   l ớ p   đ ú n g   m ộ t   b u ổ i   ,   c h ư a   đ ầ y   2   t i ế t   v à   c h ỉ   đ ể   g i a o _ l ư u   ,   t r a o _ đ ổ i   .",0
v ề   p h ư ơ n g _ p h á p   g i ả n g _ d ạ y   v à   c á c h   t r u y ề n _ đ ạ t   c ủ a   g i á o _ v i ê n   .,0
g i ờ   h ọ c   k h á   n h i ề u   .,1
"t h ầ y   d ạ y   n g h i ê m _ t ú c   n h ư n g   l ạ i   r ấ t   d ễ _ c h ị u   ,   h a y   p h a _ t r ò   l à m   s ô i _ n ổ i   k h ô n g _ k h í   t r o n g   l ớ p   ,   đ á p _ ứ n g   đ ầ y _ đ ủ   k i ế n _ t h ứ c   c ủ a   m ô n _ h ọ c   .",0
e m   c ả m _ t h ấ y   h à i _ l ò n g   v ớ i   m ô n   n à y   .,1
"c ô   d ạ y   d ễ   h i ể u   ,   n h i ệ t _ t ì n h   .",0
"c ô _ g i á o   t r ẻ _ t r u n g   ,   h o à _ n h ã   v ớ i   s i n h _ v i ê n   .",0
"c h o   s i n h _ v i ê n   k h ả _ n ă n g   c h ủ _ đ ộ n g   t r o n g   v i ệ c   t ạ o   ứ n g _ d ụ n g   b ằ n g   c á c   n ề n   t ẳ n g   ,   t ừ   đ ó   g i á o _ v i ê n   c ó   t h a n g   đ i ể m   p h ù _ h ợ p   đ ể   q u y _ đ ổ i   .",0
"d ạ y   h a y   n h ư n g   c h ư a   t í c h _ c ự c   l ắ m   ,   c ầ n   c ó   p h ư ơ n g _ t h ứ c   d ạ y   s ô i _ n ổ i   ,   v u i _ t ư ơ i   ,   t ậ n _ t ì n h   h ơ n   m ộ t _ c h ú t   s ẽ   r ấ t   h o à n _ c h ỉ n h   .",0
r ấ t   h ữ u _ í c h   .,3
"c ó   n h ữ n g   c h ỉ _ d ẫ n   c ụ _ t h ể   c ù n g   v ớ i   n h ữ n g   p h ư ơ n g _ p h á p   m ớ i   ,   n h a n h   g ọ n   .",0
c ầ n   c ó   t h ê m   b à i _ t ậ p   v ề   n h à   v à   s ử a   m ộ t _ v à i   b à i _ t ậ p   đ ó   t r ê n   l ớ p   đ ể   v i ệ c   t i ế p _ t h u   b à i   đ ư ợ c   s â u   h ơ n   v à   h i ệ u _ q u ả   h ơ n   .,1
"t h ầ y   c h ỉ _ b ả o   r ấ t   n h i ệ t _ t ì n h   ,   t ậ n _ t â m   ,   n g h i ê m _ t ú c   n h ư n g   t h o ả i _ m á i   ,   v u i _ v ẻ   ,   e m   r ấ t   t h í c h   !",0
"t h ầ y   c ó   s ự   l i ê n _ h ệ   g i ữ a   m ô n _ h ọ c   v à   t h ự c _ t i ễ n   ,   g i ú p   m ô n _ h ọ c   g ầ n _ g ũ i   h ơ n   v à   d ễ   t i ế p _ t h u   h ơ n   .",0
k h ô n g   c h ấ m   b à i   t h ì   g i ả n g _ v i ê n   k h ô n g   n ê n   b ắ t   h ọ c _ s i n h   n ộ p   b à i   l ê n   m o o d l e   .,0
t h ê m   n h i ề u   k i ế n _ t h ứ c   n g o à i   m ớ i   .,1
đ i ề u   đ ó   l à   s i n h _ v i ê n   r ấ t   k h ó _ c h ị u   t r o n g   k h o ả n g   t h ờ i _ g i a n   q u ả n _ l ý   t h ự c _ h à n h   b à i _ t ậ p   v ì   t h ờ i _ g i a n   l ú c _ n à o   c ũ n g   p h ả i   g ấ p   h ơ n   l ớ p   c ò n   l ạ i   .,1
"n â n g   c a o   k i ế n   t h ứ c   c h o   s i n h _ v i ê n   r ấ t   t ố t   ,   g i ả n g _ d ạ y   d ễ   h i ể u   .",0
"h ư ớ n g _ d ẫ n   t í c h _ c ự c   ,   n h i ệ t _ t ì n h   .",0
"g i ả n g _ v i ê n   t ậ n _ t â m   ,   n h i ệ t _ t ì n h   đ ố i _ v ớ i   s i n h _ v i ê n   .",0
"đ ư a   r a   r ấ t   n h i ề u   b à i _ t ậ p   t r o n g   t i ế t   h ọ c   k è m   v ớ i   s ử a   b à i   đ ầ y _ đ ủ   g i ú p   s i n h _ v i ê n   h i ể u   r õ   v à   c ủ n g _ c ố   l ư ợ n g   k i ế n _ t h ứ c   đ ã   h ọ c   đ ư ợ c   ,   c ũ n g   n h ư   đ ể   c h u ẩ n _ b ị   t ố t   c h o   b à i   t h i   .",0
"t h ầ y   d ạ y   h a y   ,   n h i ệ t _ t ì n h   ,   v u i _ v ẻ   ,   c h o   đ ề   d ễ   .",0
t h ầ y   l u ô n   g i ớ i _ t h i ệ u   n h ữ n g   c ô n g _ n g h ệ   m ớ i   c h o   c h ú n g _ e m   .,0
"g i ả n g _ v i ê n   g i ả n g _ d ạ y   h a y   n ó i   l a n _ m a n   ,   k h ô n g   đ ú n g   t r ọ n g _ t â m   m ô n _ h ọ c   .",0
b à i _ t ậ p   c h o   c h o   đ a _ d ạ n g   đ ể   s i n h _ v i ê n   d ễ _ d à n g   t i ế p _ t h u   đ ư ợ c   n h i ề u   l o ạ i   b à i _ t ậ p   v à   k i ế n _ t h ứ c   k h á c   n h a u   .,1
t h a y   v à o   đ ó   n ê n   l à   b á o _ c á o   đ ồ _ á n   .,3
k h ô n g   t h ấ y   đ i   t h ự c _ h à n h   b u ổ i   n à o   !,1
"g i ả n g _ v i ê n   n h i ệ t _ t ì n h   ,   g i ả n g   t h ê m   k i ế n _ t h ứ c   b ê n   n g o à i   ,   c ũ n g   n h ư   b à i _ t ậ p   t h ê m   c h o   s i n h _ v i ê n   m ở _ r ộ n g   .",0
t r u y ề n   d ạ t   t ố t   .,3
"e m   t h ấ y   g i ả n g _ v i ê n   c h ư a   t ạ o   đ ư ợ c   h ứ n g _ t h ú   đ ể   c h o   s i n h _ v i ê n   h ọ c _ t ậ p   t ố t   h ơ n   ,   k h i   l ê n _ l ớ p   h ọ c   l ú c _ n à o   s i n h _ v i ê n   c ũ n g   c h á n _ n ả n   v à   k h ô n g   m u ố n   h ọ c   .",0
s l i d e   k h i   k h ó   h i ể u   v ì _ v ậ y   k h i   k ế t _ h ợ p   s l i d e   v à   n g h e   c ô   g i ả n g   m ớ i   h i ể u   .,1
K h ô n g   g ặ p _ m ặ t   t r ự c _ t i ế p   n ê n   n h i ề u   k h i   k h ó   t r a o _ đ ổ i   .,3
c ó   k h ả _ n ă n g   t r u y ề n _ đ ạ t   t ố t   .,0
c h ỉ   l à m   b à i _ t ậ p   d ự a   t r ê n _ t à i   l i ệ u   v à   t ì m _ k i ế m   t r ê n   m ạ n g   .,3
"g i á o _ v i ê n   l ú c   d ạ y   l ú c   k h ô n g   ,   k h ô n g   d ạ y   c ũ n g   k h ô n g   t h ô n g _ b á o   ,   s i n h _ v i ê n   t ố n   t h ờ i _ g i a n   ,   c ô n g _ s ứ c   ,   t i ề n _ b ạ c   r ồ i   n g ồ i   đ ợ i   v à   đ i   v ề   .",0
"k h i   c ó   s ự _ c ố   v ề   c á c   m ô n _ h ọ c   ,   t h ầ y   c ũ n g   g ặ p   l ớ p   đ ể   t r a o _ đ ổ i   ,   v à   g i ú p   c h o   c á c   t h à n h _ v i ê n   t r o n g   l ớ p   c ó   h ư ớ n g   g i ả i _ q u y ế t   t ố t   h ơ n   (   k h ô n g _ c h ỉ   v ề   m ô n _ h ọ c   c ủ a   t h ầ y   )   .",0
n g h ỉ   q u á   n h i ề u   .,0
đ ế n   c u ố i   k ỳ   s ẽ   đ ỡ   b ỡ _ n g ỡ   h ơ n   .,3
n h i ề u   k h i   l à m   b à i _ t ậ p   m ì n h   k h ô n g   b i ế t   m ì n h   đ a n g   l à m   g ì   l u ô n   .,1
c ô   r ấ t   c ô n g _ b ằ n g   v à   x é t   đ ú n g   n ă n g _ l ự c   s i n h _ v i ê n   q u a   b à i   t e s t   đ á n h _ g i á   n ă n g _ l ự c   q u á _ t r ì n h   .,0
k h ả _ n ă n g   t r u y ề n _ đ ạ t   d ễ   h i ể u   .,0
e m   r ấ t   t h í c h   h ọ c   c ô   n h ư n g   đ á n g   t i ế c   l à   k h ô n g   c ò n   đ ư ợ c   h ọ c   c ô   n h i ề u   n ữ a   .,0
t ậ n _ t â m   v ớ i   s i n h _ v i ê n   v à   t ạ o   m ọ i   c ơ _ h ộ i   c h o   t ấ t _ c ả   s i n h _ v i ê n   .,0
n ê n   g i ả m   t h ờ i _ l ư ợ n g   m ô n _ h ọ c   c ò n   7   t u ầ n   !,1
g i á o _ v i ê n   t r u y ề n _ đ ạ t   k i ế n _ t h ứ c   đ ầ y _ đ ủ   c h o   h ọ c _ s i n h   .,0
t h ầ y   n h i ệ t _ t ì n h   c h ỉ   m ọ i   t h ứ   t ậ n   n ơ i   .,0
c á c h   t r a o _ đ ổ i   c ủ a   t h ầ y   q u a   f a c e b o o k   r ấ t   n h a n h _ c h ó n g   v à   g ầ n _ g ũ i   .,0
t h ầ y   c h ư a   c h ú _ t r ọ n g   đ ế n   n ộ i _ d u n g   c ũ n g   n h ư   c á c h   t r u y ề n _ đ ạ t   c h o   s i n h _ v i ê n   .,0
c ó   t h ê m   đ ồ _ á n   m a n g   t í n h _ c h ấ t   s á n g _ t ạ o   .,1
g i ọ n g   c ô   n g h e   d ễ   n g ủ   !,0
"D A A   n h i ề u   k i ế n _ t h ứ c   h a y   ,   n h ư n g   e m   t h ấ y   t ự   h ọ c   h ơ i   n h i ề u   .",3
"p h ò n g   t h ự c _ h à n h   q u á   n h ỏ   ,   í t   t h i ế t _ b ị   ,   k h ó _ k h ă n   c h o   v i ệ c   t h ự c _ h à n h   .",2
"t h ư a   ,   k h ô n g   c ó   .",3
e v e r y t h i n g   .,3
t h ầ y   n g h i ê m   t r o n g   đ i ể m   q u á _ t r ì n h   q u á   .,0
g i ả n g _ v i ê n   l ý _ t h u y ế t   d ạ y   k ỹ _ c à n g   .,0
c h ư a   t r u y ề n _ đ ạ t   k i ế n _ t h ứ c   m ộ t _ c á c h   h i ệ u _ q u ả   n h ấ t   .,0
"c ó   c á i   e m   c ò n   c o p y   t r ê n   m ạ n g   x u ố n g   d o t   n h ư n g   c ơ _ m à   n h ờ   t h ầ y   h ỏ i   ,   t h ắ c _ m ắ c   n h ó m   e m   m à   n h ó m   e m   c à n g   h o à n _ c h ỉ n h   c á i   đ ồ _ á n   h ơ n   ,   h i ể u   đ ư ợ c   l à   m ì n h   đ a n g   h ọ c   g ì   ,   đ ồ _ á n   m ì n h   đ a n g   l à m   l à   g ì   ?",1
e m   t h ấ y   s ố   b u ổ i   t h ự c _ h à n h   q u á   í t   v à   k i ế n _ t h ứ c   t r u y ề n _ t ả i   c h ẳ n g   đ ư ợ c   b a o _ n h i ê u   v ì _ v ậ y   n ê n   m o n g   t r ư ờ n g   đ ổ i   v ề   h ì n h _ t h ứ c   1   c á c   m ô n   t h ự c _ h à n h   n à y   !,1
"c ô   c ầ n   t h a y _ đ ổ i   p h ư ơ n g _ p h á p   d ạ y   s a o   c h o   s i n h _ v i ê n   t h ấ y   t h í c h _ t h ú   v ớ i   n h ữ n g   g ì   c ô   d ạ y   ,   c ầ n   l ấ y   v í _ d ụ   n h i ề u   h ơ n   đ ể   s i n h _ v i ê n   c ó _ t h ể   h i ể u   r õ   b ả n _ c h ấ t   c ủ a   m ọ i   v ấ n _ đ ề   .",0
c ô   c ầ n   p h ả i   t r u y ề n _ đ ạ t   t ố t   h ơ n   .,0
t h ầ y   n ê n   g i ả n g   c h ậ m   h ơ n   đ ể   s i n h _ v i ê n   c ó _ t h ể   t h e o   k ị p   b à i   v à   c h o   s i n h _ v i ê n   c o p y   s l i d e   b à i   g i ả n g   .,0
"c ầ n   m ộ t   g i ả n g _ v i ê n   c ó   n h i ệ t _ h u y ế t   ,   t ậ n _ t â m   v ớ i   l ớ p   h ơ n   .",0
"r ấ t   t ố t   ,   k h ô n g   c ó   ý _ k i ế n   .",3
"t h ầ y   r ấ t   h a y   t ớ i   t r ễ   ,   c ó _ k h i   t r ễ   h ơ n   3 0   p h ú t   v à   d ạ y   h a y   k é o _ d à i   t h ờ i _ g i a n   ,   q u á   t h ờ i _ g i a n   h ọ c   v ì   t h ầ y   đ i   t r ễ   .",0
c ầ n   t h ê m   c á c   đ o ạ n   c o d e   c h o   c á c   g i ả i _ t h u ậ t   b ổ _ s u n g   c á c   p h ư ơ n g _ p h á p   đ ể   g i ả i _ q u y ế t   c á c   b à i _ t o á n   l i ệ t _ k ê   .,1
"đ ề   t h i   g i ữ a   k ỳ   d o   g i ả n g _ v i ê n   r a   c ó   1 5   c â u   t r ắ c _ n g h i ệ m   n h ư n g   l ạ i   c ó   3   c â u   r a   s a i   đ á p _ á n   ,   t r o n g   đ ó   c ó   1   c â u   g i ả n g _ v i ê n   k h ô n g   b i ế t   c â u   n à o   s a i   v à   v ì   s a o   s a i   ,   p h ầ n   t ự   l u ậ n   r a   s a i   c â u   t r i g g e r   .",1
"c á c h   t r ì n h _ b à y   (   g i ọ n g   n ó i _ k h ó   n g h e   )   ,   d i ễ n _ đ ạ t   k i ế n _ t h ứ c   c h ư a   đ ư ợ c   t ố t   .",0
"g i ả n g _ v i ê n   t h e o   s á t   c h u y ê n _ c ầ n   l ớ p   ,   g i ả n g   d ễ   h i ể u   .",0
"g i ả n g   h a y   ,   d ễ   h i ể u   ,   n h i ệ t _ h u y ế t   .",0
đ ô i _ k h i   đ i   q u á   s â u   v à o   m ộ t   v ấ n _ đ ề   b ê n   l ề   .,0
c ô   t r u y ề n _ đ ạ t   r ấ t   h a y   .,0
b é o   q u á   k h ô n g   t ố t   c h o   s ứ c _ k h o ẻ   .,3
"c ô   r ấ t   r ấ t   n h i ệ t _ t ì n h   v à   t ậ n _ t â m   ,   s ẵ n _ s à n g   g i ả i _ t h í c h   c á c   v ấ n _ đ ề   t h ắ c _ m ắ c   c h o   s i n h _ v i ê n   .",0
n ộ i _ d u n g   m ô n _ h ọ c   r õ _ r à n g   .,1
h o à _ đ ồ n g   v ớ i   s i n h _ v i ê n   .,0
"g i ả n g _ v i ê n   g i ả n g _ d ạ y   r ấ t   t r u y ề n _ c ả m   ,   t ạ o   c ả m _ g i á c   h a m   h ọ c   v à   h ệ _ t h ố n g   b à i _ t ậ p   d ồ i _ d à o   p h o n g _ p h ú   .",0
"b à i   g i ả n g   t ừ n g   p h ầ n   c ó   b à i _ t ậ p   ,   v í _ d ụ   c ụ _ t h ể   d ễ   h i ể u   ,   đ ể   n ắ m   đ ư ợ c   k i ế n _ t h ứ c   .",1
"p h ò n g   t h ự c _ h à n h   c ò n   t h i ế u   m á y   c h o   m ộ t   l ớ p   s i n h _ v i ê n   ,   c h ấ t _ l ư ợ n g   m á y   k h ô n g   đ ả m _ b ả o   ,   đ ô i   k h i   k h ô n g   l à m   t h e o   h ư ớ n g _ d ẫ n   đ ư ợ c   v ì   m á y   b ị   h ỏ n g   .",2
k i ế n _ t h ứ c   n ắ m   đ ư ợ c   k h ô n g   r ộ n g   v à   b a o _ q u á t   .,1
t h ầ y   d ạ y   h a y   n h i ệ t _ h u y ế t   k i ế n _ t h ứ c   v ề   c h u y ê n _ m ô n   r ộ n g   .,0
r ấ t   m o n g   t h ầ y   t r o n g   t h ờ i _ g i a n   g i ả n g _ d ạ y   c ó _ t h ể   c ả i _ t h i ệ n   n h i ề u   p h ư ơ n g _ p h á p   t r u y ề n _ đ ạ t   đ ể   m ô n _ h ọ c   t h ú _ v ị   h ơ n   .,0
"c á c   b à i _ t ậ p   c ủ a   n h ó m   đ ề u   t ự   l à m   ,   h o ặ c   c ó   t h a m _ k h ả o   s ố _ l i ệ u   t h ố n g _ k ê   đ ể   p h â n _ t í c h   t h ị _ t r ư ờ n g   n h ư n g   l ạ i   l à m   t ỉ _ l ệ   s a o _ c h é p   t h e o   t h u ậ t _ t o á n   c ủ a   t u r n i t i n d o t c o m   >   3 0 %   (   t h e o   t h ầ y   n ó i   b à i   >   3 0   %   s ẽ   b ị   0   đ i ể m   )   .",0
c ô   x i n h   q u á   .,0
t h ầ y   c h o   đ i ể m   h ơ i   c ă n g   .,0
"c ô   g i ả n g   b à i   d ễ   h i ể u   ,   v u i _ t í n h   ,   h o à _ đ ồ n g   v ớ i   s i n h _ v i ê n   .",0
c ô   n ê n   l à m   c á c   b à i _ t ậ p   m ẫ u   n h i ề u   h ơ n   .,0
"t h ầ y   g i ả n g   r ấ t   c h i _ t i ế t   ,   r ấ t   n h i ệ t _ t ì n h   .",0
"t h ầ y   d ạ y   n h i ệ t _ t ì n h   ,   g i ả n g   b à i   c h i _ t i ế t   .",0
g i ọ n g   n ó i   .,3
g i ả n g _ v i ê n   c ó   k h ả _ n ă n g   t r u y ề n _ đ ạ t   t ố t   .,0
"t h ầ y   d ễ _ t h ư ơ n g   ,   n h i ệ t _ t ì n h   ,   d ạ y   d ễ   h i ể u   .",0
t h ầ y   r ấ t   k h ắ t _ k h e   t r o n g   v i ệ c   d ù n g   t ừ   c h u y ê n _ n g à n h   .,0
c ố   d ạ y   r ấ t   t ố t   .,0
"k h i   c ó   v i ệ c   b ậ n   r i ê n g   v à   k h ô n g _ t h ể   đ ứ n g _ l ớ p   ,   g i ả n g _ v i ê n   đ ề u   b ù   đ ú n g   s ố   b u ổ i   .",0
c ả i _ t h i ệ n   t r a n g _ t h i ế t _ b ị   .,2
c ô   c h ỉ   d ạ y   l ý _ t h u y ế t   m ộ t _ c á c h   c ứ n g _ n h ắ c   .,0
n ộ i _ d u n g   c á c   b à i   t h ự c _ h à n h   c ầ n   c ó   h ư ớ n g   đ i   b a o _ q u á t   h ơ n   .,1
"c ô   d ạ y   v u i _ v ẻ   ,   n h i ệ t _ t ì n h   .",0
"g i ả n g _ v i ê n   t r u y ề n _ đ ạ t   k i ế n _ t h ứ c   t ố t   ,   c ó   n h i ề u   k i n h _ n g h i ệ m   ,   c ó _ t h ể   g i ả i _ đ á p   đ ư ợ c   t h ắ c _ m ắ c   c ủ a   s i n h _ v i ê n   .",0
"y ê u   n g h ề   ,   h ă n g _ s a y   ,   t í c h _ c ự c   v ớ i   c ô n g _ v i ệ c   ,   n h i ệ t _ t ì n h   g i ả n g _ d ạ y   .",0
"t h ầ y   d ạ y   k ỹ   ,   c ó   t â m   .",0
c h ư a   t r u y ề n _ đ ạ t   c h o   r õ   .,0
"c ầ n   c ó   t h ê m   c á c   v í _ d ụ   l i ê n _ h ệ   t h ự c _ t i ễ n   ,   c h u ẩ n _ b ị   k ỹ   v à   g i ả n g   b à i   l ư u _ l o á t   h ơ n   ,   t h a y _ đ ổ i   c á c h   d ạ y   đ ể   s i n h _ v i ê n   đ ư ợ c   c h ủ _ đ ộ n g   h ơ n   .",0
e m   k h ô n g   t h í c h   c á c h   g i ả n g _ d ạ y   c ủ a   t h ầ y   w z j w z 8 6   c h o   l ắ m   .,0
c ô   g i ả n g   đ ế n   k h i   n à o   s i n h _ v i ê n   c h ị u   h i ể u   t h ì   t h ô i   .,0
"t h ầ y   t ậ n _ t ì n h   ,   v à   t h â n _ t h i ệ n   .",0
"m à   h i ệ n _ t ạ i   t r ư ờ n g   t a   c h ư a   c ó   ,   đ â y   l à   t h i ệ t _ t h ò i   l ớ n   đ ố i _ v ớ i   t ụ i   e m   .",1
s l i d e   h ơ i   k h ó   h i ể u   .,1
"c h ữ   c ô   r ấ t   x ấ u   ,   c ô   d ạ y   k h ó   h i ể u   ,   k h ô n g   g i ả i _ t h í c h   v ề   b à i   t h ự c _ h à n h   m à   c h ỉ   đ ư a   3   c l i p   r ồ i   b ả o   s i n h _ v i ê n   l à m   t h e o   .",0
m ở _ r ộ n g   k i ế n _ t h ứ c   l à m   c ơ _ s ở   c h o   c á c   m ô n _ h ọ c   k h á c   .,1
"t h e o   e m   ,   m ô n _ h ọ c   c ầ n   c ó   s ự   h ệ _ t h ố n g   l ạ i   ,   đ ặ c _ b i ệ t   n ê u   r õ   c á c   m ố i   q u a n _ h ệ   g i ữ a   c á c   b à i   v ớ i   n h a u   ,   g i ú p   s i n h _ v i ê n   v ậ n _ d ụ n g   t ố t   h ơ n   k i ế n _ t h ứ c   c ủ a   m ì n h   .",1
"g i ả n g _ v i ê n   t ậ n _ t â m   ,   n h i ệ t _ t ì n h   ,   p h ư ơ n g _ p h á p   g i ả n g _ d ạ y   d ễ   h i ể u   .",0
g i á o _ v i ê n   v u i _ v ẻ   .,0
"t h ầ y   k h á   t ậ n   t ậ m   ,   n h i ệ t _ t ì n h   .",0
"m ô n _ h ọ c   n à y   t h ậ t _ s ự   r ấ t   k h ó   v à   c h ư ơ n g _ t r ì n h   h ọ c   h ơ i   n ặ n g   ,   l ú c   t r ư ớ c   m ô n   n à y   d ư ợ c   c h i a   r a   l à m   2   m ô n   l à   c ấ u _ t r ú c   d ữ _ l i ệ u   1   v à   c ấ u _ t r ú c   d ữ _ l i ệ u   2   ,   n ă m   n a y   l ạ i   g ộ p   t h à n h   m ộ t   n ê n   s i n h _ v i ê n   k h ó   t ả i   n ổ i   k i ế n _ t h ứ c   .",1
"t h ầ y   n h i ệ t _ t ì n h   ,   v u i _ t í n h   ,   c á c h   d ạ y   t h o ả i _ m á i   ,   k h ả _ n ă n g   t r u y ề n _ đ ạ t   t ố t   ,   q u a n _ t â m   đ ế n   s i n h _ v i ê n   .",0
t r u y ề n _ đ ạ t   h a y   .,0
c ầ n   g i ả n g _ d ạ y   k ỹ   p h ầ n   t r i g g e r   c á c   t ừ   c ơ _ b ả n   v ì   t ì m _ k i ế m   t r ê n   m ạ n g   t ư ơ n g _ đ ố i   k h ó _ k h ă n   d ù   c h ú n g   t ư ơ n g _ đ ư ơ n g   l ậ p _ t r ì n h   c ơ _ b ả n   .,0
t h ầ y   r ấ t   n h i ệ t _ t ì n h   v à   t ậ n _ t ì n h   c h ỉ   d ạ y   .,0
"l ớ p _ h ọ c   t h ụ _ đ ộ n g   ,   g i ả n g _ v i ê n   c h ư a   b i ế t   c á c h   t ạ o   s ự   s ô i _ n ổ i   c h o   s i n h _ v i ê n   c ó   h ứ n g   h ọ c   .",0
"t h ầ y   n h i ệ t _ t ì n h   ,   t r u y ề n _ đ ạ t   t ố t   .",0
đ ả m _ b ả o   g i ờ   l ê n _ l ớ p   đ ầ y _ đ ủ   c h o   s i n h _ v i ê n   .,1
t h ầ y   h o à _ đ ồ n g   v à   t h â n _ t h i ệ n   .,0
"t h ầ y   r ấ t   t ậ n _ t â m   ,   n h i ệ t _ t ì n h   .",0
"c ô   d ạ y   k h á   n h a n h   ,   n h i ề u   c h ỗ   h ơ i   k h ó   h i ể u   .",0
c ô   c ó   c á c h   d ạ y   h a y   d ễ   h i ể u   t ậ n _ t ì n h   .,0
m o n g   t r ư ờ n g   s ớ m   c ó   g i ả i _ p h á p   k h ắ c _ p h ụ c   .,1
m ộ t _ s ố   v ấ n _ đ ề   n ó i   c h ư a   r õ   n h ư   l à   d o u b l e d o t   m ộ t _ s ố   b à i _ t ậ p   k h ó   c h ư a   g i ả i _ đ á p   đ ư ợ c   .,1
m o n g   b a n   t h i ế t _ b ị   s ớ m   k h ắ c _ p h ụ c   ạ   !,2
c ầ n   k ế t _ n ố i   đ ư ợ c   m ạ n g   t r o n g   p h ò n g   l a b   .,2
t h ầ y   c h u ẩ n _ b ị   b à i   g i ả n g   r ấ t   đ ầ y _ đ ủ   .,0
"c ô   t ậ n _ t ì n h   ,   n h i ệ t _ t ì n h   t r o n g   c ô n g _ v i ệ c   .",0
"k i ế n _ t h ứ c   r ấ t   n h i ề u   ,   t h ờ i _ g i a n g   g i ả n g _ d ạ y   h ơ i   í t   .",0
"n h i ệ t _ t ì n h   ,   k i ế n _ t h ứ c   r ộ n g   ,   t r u y ề n _ c ả m   h ứ n g   .",0
"g i ả n g _ v i ê n   g i ả n g   d ễ   h i ể u   ,   t h e o   x á c   c h u y ê n _ c ầ n   c ủ a   s i n h _ v i ê n   .",0
g i ả n g _ v i ê n   h ế t _ s ứ c   t í c h _ c ự c   t r o n g   v i ệ c   d ạ y   .,0
a n h   v ă n   l à   m ô n _ h ọ c   q u á   k h ó   đ ố i _ v ớ i   e m   .,1
"g i ả n g _ v i ê n   v à   g i ả n g _ v i ê n   t h ự c _ h à n h   d ạ y   m ô n _ h ọ c   c h o   s i n h _ v i ê n   t h e o   h a i   h ư ớ n g   k h á c   n h a u   ,   l à m   s i n h _ v i ê n   r ấ t   k h ó   n ắ m _ b ắ t   .",0
v ề   c h u y ê n _ m ô n   t h ì   k h ỏ i   c h ê   v à o   đ â u   c ả   .,0
"t h ầ y   l u ô n   đ i   đ ú n g   g i ờ   ,   k h ô n g   đ i ể m _ d a n h   .",0
"t h ầ y   d ạ y   n h i ệ t _ t ì n h   ,   d ễ   h i ể u   n h ư n g   n ê n   c ó   t h ê m   b à i _ t ậ p   v ề   n h à   c ó   t í n h   đ i ể m   g i ú p   s i n h _ v i ê n   t i ế p _ t h u   b à i   t ố t   h ơ n   .",0
t h i ế t _ b ị   .,2
t h ầ y   d ạ y   r ấ t   d ễ   h i ể u   q u a   c á c   v í _ d ụ   t h ự c _ t ế   m à   t h ầ y   d e m o   t r ê n   l ớ p   .,0
"g i ả n g _ v i ê n   n h i ệ t _ t ì n h   ,   t ậ n _ t â m   đ ớ i   v ớ i   s i n h _ v i ê n   .",0
t h ầ y   d à n h   n h i ề u   t h ờ i _ g i a n   đ ể   l à m   b à i _ t ậ p   .,0
t h ầ y   d ạ y   l ý _ t h u y ế t   đ ư ợ c   .,0
t ì m   m ọ i   c á c h   h ư ớ n g _ d ẫ n   h ọ c _ h i ệ u   q u ả   n h ấ t   c h o   l ớ p   v à   c u n g _ c ấ p   đ ủ   m ọ i   t à i _ l i ệ u   c h o   c á c   b ạ n   t h a m _ k h ả o   v à   l à m   b à u   t ậ p   t ạ i   l ớ p   c ũ n g   n h ư   ở   n h à   .,0
c ô   n ê n   u p   m ộ t   l ầ n   h ế t   c á c   f i l e   b à i _ h ọ c   đ ể   t ụ i   e m   t i ệ n   đ i   i n   ạ   .,0
g i ả n g   q u á   n h a n h   .,0
t h ầ y   d ạ y   q u á   c h i _ t i ế t   v ớ i   đ ồ _ á n   t h ầ y   h ư ớ n g   d â n   h ế t   r ồ i   k h ô n g   c ó   g ì   đ ể   l à m   n ữ a   .,0
t h ầ y   g i ả n g   q u á   n h a n h   !,0
"c ó   c â u   h ỏ i   s ẽ   đ ư ợ c   g i ả i _ đ á p   n h a n h   ,   c h í n h _ x á c   .",0
